d56092c	2026-01-08	feat: shared statisticsにapp logo linkを追加
1d50723	2026-01-08	fix: harden dev login against bad API URL と CORS
2aa1231	2026-01-08	fix: prevent false login と proxy API in docker dev
9f0b2b3	2026-01-08	fix: clear stale token when /me fails
f0364fe	2026-01-08	fix: ensure /api baseURL works with leading-slash paths
aa56ffa	2026-01-08	fix: enable /api proxy by using vite.config.js
99c898a	2026-01-08	fix: stabilize dev auth via /api proxy
26c5a69	2026-01-08	feat: shared statisticsにapp logo linkを追加
98533d7	2026-01-08	fix(frontend): default VITE_API_URL for テスト
e1e0f0c	2026-01-08	fix(frontend): avoid バックエンド:8000 in browser dev
3fd0651	2026-01-08	fix(frontend): rewrite バックエンド host in browser
f45b8d2	2026-01-08	chore(frontend): log resolved API baseURL
ea068b7	2026-01-08	fix(dev): make Vite proxy target configurable
ffc8f32	2026-01-08	fix(frontend): call /statistics without trailing slash
41d4bf8	2026-01-08	PR #228 (krtw00/dependabot/npm_and_yarn/frontend/develop/vue-3.5.26) をマージ
b5acb6b	2026-01-08	PR #229 (krtw00/dependabot/pip/backend/develop/fastapi-0.128.0) をマージ
52723bb	2026-01-08	PR #231 (krtw00/dependabot/npm_and_yarn/frontend/develop/types/node-25.0.3) をマージ
22737a2	2026-01-08	PR #232 (krtw00/dependabot/npm_and_yarn/frontend/develop/sass-1.97.1) をマージ
543db38	2026-01-08	PR #233 (krtw00/dependabot/npm_and_yarn/frontend/develop/vuetify-3.11.5) をマージ
b7b3660	2026-01-08	PR #234 (krtw00/dependabot/npm_and_yarn/frontend/develop/vitejs/plugin-vue-6.0.3) をマージ
1c48df6	2026-01-07	chore(deps)(deps-dev): bump vite from 7.2.7 to 7.3.0 in /フロントエンド
f972379	2026-01-07	chore(deps)(deps-dev): bump @typescript-eslint/parser in /フロントエンド
4ccfd31	2026-01-07	chore(deps)(deps-dev): bump @typescript-eslint/eslint-plugin
0eb592e	2026-01-07	chore(deps)(deps): bump vue-router from 4.6.3 to 4.6.4 in /フロントエンド
41d9eee	2026-01-08	PR #238 (krtw00/dependabot/npm_and_yarn/frontend/develop/vue-tsc-3.2.1) をマージ
ecfe189	2026-01-08	PR #239 (krtw00/dependabot/pip/backend/develop/faker-40.1.0) をマージ
16aade4	2026-01-08	PR #236 (krtw00/dependabot/npm_and_yarn/frontend/develop/vite-7.3.0) をマージ
7595b11	2026-01-08	style(test): 整形 statistics available decks テスト
181589e	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/vue-router-4.6.4 にマージ
ab52634	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/parser-8.50.1 にマージ
594fc63	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/eslint-plugin-8.50.1 にマージ
f6c8df4	2026-01-08	PR #230 (krtw00/dependabot/npm_and_yarn/frontend/develop/vue-router-4.6.4) をマージ
7e08286	2026-01-08	style(frontend): run prettier on views と store
8793356	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/parser-8.50.1 にマージ
6d2aa6b	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/eslint-plugin-8.50.1 にマージ
1501b8f	2026-01-08	fix(frontend): resolve vue-tsc type errors
14b3d18	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/parser-8.50.1 にマージ
81673f6	2026-01-08	リモート追跡ブランチ 'origin/develop' を dependabot/npm_and_yarn/frontend/develop/typescript-eslint/eslint-plugin-8.50.1 にマージ
4418508	2026-01-08	PR #235 (krtw00/dependabot/npm_and_yarn/frontend/develop/typescript-eslint/parser-8.50.1) をマージ
86ccecc	2026-01-08	origin/develop を dependabot eslint-plugin PR にマージ
28d2c10	2026-01-08	PR #237 (krtw00/dependabot/npm_and_yarn/frontend/develop/typescript-eslint/eslint-plugin-8.50.1) をマージ
2af65c3	2026-01-08	refactor: cleanup stats, auth, と layout
ef5bd3c	2026-01-08	branch 'feature/refactor-stats-auth-ui' を develop にマージ
5dbbd55	2026-01-08	fix: show percent in pie hover
b2d98a2	2026-01-08	branch 'fix/monthly-deck-distribution-hover' を develop にマージ
d2a4aad	2026-01-08	merge: dependabot fastapi 0.127.0
81147f7	2026-01-08	branch 'fix/seed-dc-value-int' を develop にマージ
64d508c	2026-01-08	fix: stabilize ci と build config
24daabb	2026-01-08	style: 整形フロントエンド sources
6fcc277	2026-01-08	PR #244 (krtw00/develop) をマージ
d6b648e	2026-01-08	chore(release): 1.2.0 [skip ci]
5abb635	2026-01-10	fix(frontend): resolve デッキ id after duplicate
78f280e	2026-01-10	feat(frontend): デュエル entry 画面解析を追加
99500e3	2026-01-10	docs: screen recording analysis notesを追加
0548f99	2026-01-10	fix(frontend): clear 対戦相手デッキと adjust turn defaults
2693e3e	2026-01-10	ブランチ 'develop' をマージ
3174a9c	2026-01-09	chore(release): 1.2.1 [skip ci]
3095713	2026-01-10	chore(frontend): 画面解析にテスト noticeを追加
90ba1ac	2026-01-10	fix(frontend): hide 画面解析 in edit dialog
79c23d0	2026-01-10	fix(frontend): hide game モード tabs in edit dialog
d2c70c9	2026-01-10	refactor(frontend): デュエル formからgame モード tabsを削除
5f1368a	2026-01-10	chore(frontend): drop raw 画面解析 templates
1f855b2	2026-01-10	merge: 機能/image-recognition into develop
3e6099c	2026-01-10	ブランチ 'develop' をマージ
5d1216d	2026-01-09	chore(release): 1.3.0 [skip ci]
18da9d8	2026-01-10	fix(frontend): unused saveLastUsedValuesを削除
77d895a	2026-01-09	chore(release): 1.3.1 [skip ci]
a898f02	2026-01-10	fix(frontend): unused saveLastUsedValuesを削除
107eef1	2026-01-10	style(frontend): 整形画面解析 sources
4227462	2026-01-10	fix(security): scope decks by user
ade6084	2026-01-09	chore(release): 1.3.2 [skip ci]
1f1d0b0	2026-01-10	style(backend): sort imports
5b96d5f	2026-01-10	style(backend): 整形 with black
cc3bff7	2026-01-10	branch 'main' を develop にマージ
8d52a6a	2026-01-10	fix(frontend): restore saveLastUsedValues
32d317a	2026-01-10	fix(frontend): hide archived デッキ options
738c93f	2026-01-09	chore(release): 1.3.3 [skip ci]
03d9f7a	2026-01-10	branch 'main' を develop にマージ
fb5c713	2026-01-10	feat(frontend): persist new decks from edit dialog
e7460db	2026-01-10	fix(frontend): unused saveLastUsedValuesを削除
5986f63	2026-01-10	fix(frontend): restore saveLastUsedValues
935b6e3	2026-01-10	feat(frontend): persist new decks from edit dialog
21ee73e	2026-01-09	chore(release): 1.4.0 [skip ci]
bd07b75	2026-01-10	fix: allow archived decks
d7d0947	2026-01-10	branch 'main' を develop にマージ
11fa004	2026-01-09	chore(release): 1.4.1 [skip ci]
c6bbbb1	2026-01-10	docs(architecture): archive merge 機能向けにdesignを追加
8a7b843	2026-01-10	fix(backend): auto-stamp db when alembic_version is missing
488a08c	2026-01-10	style(backend): blackでstart.pyを整形
58a0e14	2026-01-10	PR #245 (krtw00/develop) をマージ
eec4f8a	2026-01-09	chore(release): 1.5.0 [skip ci]
b355a7c	2026-01-10	feat(backend): merge duplicate archived decksにスクリプトを追加
3cb63ee	2026-01-10	fix(backend): resolve lintエラー in merge スクリプト
865aadc	2026-01-10	chore(ci): force re-run of CI with corrected スクリプト
bd40d60	2026-01-10	fix(backend): unused import in merge スクリプトを削除
6f5aeb7	2026-01-10	PR #246 (krtw00/develop) をマージ
3a010c0	2026-01-09	chore(release): 1.6.0 [skip ci]
8ac38fd	2026-01-10	feat: admin GUI with user-based 認証を追加
ff3d0cf	2026-01-10	PR #247 (krtw00/develop) をマージ
08a0561	2026-01-09	chore(release): 1.7.0 [skip ci]
f2747e4	2026-01-10	fix(frontend): missing is_admin field in テストとtypesを追加
bcbc970	2026-01-10	PR #248 (krtw00/develop) をマージ
1a8b01c	2026-01-09	chore(release): 1.7.1 [skip ci]
7937555	2026-01-10	fix(backend): exception chaining in admin routerを追加
6f271c9	2026-01-10	PR #249 (krtw00/develop) をマージ
394abed	2026-01-09	chore(release): 1.7.2 [skip ci]
2398fff	2026-01-10	fix(backend): use correct field name in merge スクリプト
d133fc1	2026-01-10	PR #250 (krtw00/develop) をマージ
92728ef	2026-01-09	chore(release): 1.7.3 [skip ci]
3861bb6	2026-01-10	fix(backend): correct opponent_deck_id field name in merge スクリプト
b476bc6	2026-01-10	PR #251 (krtw00/develop) をマージ
f39b539	2026-01-09	chore(release): 1.7.4 [skip ci]
c6af3f7	2026-01-10	style(backend): Blackでmigration fileを整形
dd7d05b	2026-01-10	PR #252 (krtw00/develop) をマージ
65379f4	2026-01-10	style(frontend): PrettierでAdminView.vueを整形
5053f46	2026-01-10	PR #253 (krtw00/develop) をマージ
d3ff336	2026-01-10	docs: 管理画面とarchive merge 設計ドキュメントを追加
79700af	2026-01-10	feat(backend): archived decks用のauto-mergeを実装
0b92ece	2026-01-10	feat(backend): 管理画面用のユーザー管理 APIを実装
941c44a	2026-01-10	feat(admin): ユーザー管理フロントエンドを実装
1762a2d	2026-01-10	ブランチ 'develop' をマージ
da619f7	2026-01-10	fix(frontend): clear 対戦相手デッキ after デュエル登録
dd474ad	2026-01-10	feat(admin): Vuetify-based 管理画面 UIを実装
596ceb2	2026-01-10	chore(release): 1.8.0 [skip ci]
9fef6c1	2026-01-10	feat(frontend): 画面解析機能向けに説明を追加
8401311	2026-01-10	fix(backend): ruff lintエラー in admin codeを修正
23067b6	2026-01-10	style(backend): BlackでPython filesを整形
e5d650a	2026-01-10	fix(backend): テスト失敗と 非推奨警告を修正
b5058fb	2026-01-10	style(frontend): Prettierでadmin filesを整形
21e641e	2026-01-10	test(frontend): テスト for クリア済み対戦相手デッキ機能を修正
14063f2	2026-01-10	test(frontend): 残っていた RANK モードテスト for クリア済み対戦相手デッキを修正
15785c6	2026-01-10	feat(frontend): 画面解析機能向けに説明を追加
5ce10ff	2026-01-10	fix(backend): ruff lintエラー in admin codeを修正
a436f07	2026-01-10	style(backend): BlackでPython filesを整形
c736a0f	2026-01-10	fix(backend): テスト失敗と 非推奨警告を修正
3b23367	2026-01-10	style(frontend): Prettierでadmin filesを整形
40850c1	2026-01-10	test(frontend): テスト for クリア済み対戦相手デッキ機能を修正
5700a41	2026-01-10	test(frontend): 残っていた RANK モードテスト for クリア済み対戦相手デッキを修正
8ac2e8d	2026-01-10	chore(release): 1.9.0 [skip ci]
d92622b	2026-01-10	feat(screen-analysis): variable 画面解像度 (1280x720-3840x2160)に対応
ffdcad1	2026-01-10	fix(screen-analysis): 閾値を調整し、低解像度向けのdownscaleを削除
f1b0d86	2026-01-10	feat(screen-analysis): マルチ解像度テンプレートマッチング用のMIPMAP approachを実装
978571a	2026-01-10	feat(screen-analysis): テンプレートマッチングのすべてのゲーム解像度に対応
4fc128a	2026-01-10	feat(screen-analysis): turnChoice と okButtonにMIPMAP approachを適用
aaaa7b1	2026-01-10	feat(screen-analysis): 低解像度向けにGaussian blur と dynamic sigma scalingを追加
2ef7541	2026-01-10	refactor(frontend): console.log/errorを集中ロガーに置き換え
47a4c7e	2026-01-11	feat(screen-analysis): OKボタン検出を結果ロック機構に置き換え
4b9ca58	2026-01-11	リモート追跡ブランチ 'origin/develop' を develop にマージ
c39840a	2026-01-11	feat(screen-analysis): TensorFlow.js image classification プロトタイプを追加
b611820	2026-01-11	feat(ml): TensorFlow.js image classification modelsを追加
0f07de0	2026-01-11	fix(ml): TensorFlow.js classification modelsを更新
182d0a7	2026-01-11	refactor(ml): モデル読み込み向けに詳細ログ出力を追加
32766c5	2026-01-11	fix(screen-analysis): コイン検出の誤検出を低減
ae6007f	2026-01-11	feat(ui): MLモードトグルと学習データ収集UIを追加
035281a	2026-01-11	chore(ml-training): 依存関係を更新し、直接変換スクリプトを追加
37c0846	2026-01-11	docs: 不要になった画像認識計画ドキュメントを削除
527147a	2026-01-12	chore: .gitignoreにフロントエンド/public/ml-traningを追加
199ceff	2026-01-12	feat(settings): 画面解析機能のトグルを追加
daa9be9	2026-01-12	develop を main にマージ
83f498d	2026-01-12	chore(release): 1.10.0 [skip ci]
0fe93b3	2026-01-12	fix(api): 307 リダイレクトを避けるため、/me エンドポイントから末尾スラッシュを削除
42c7cf6	2026-01-12	chore(release): 1.10.1 [skip ci]
4b22ec1	2026-01-12	fix(types): 認証ストアのユーザー型にenable_screen_analysisを追加
7f8e1b9	2026-01-13	docs: i18n とフィードバック機能の設計ドキュメントを追加
66e057a	2026-01-13	feat(auth): フロントエンド認証をSupabase Authへ移行
